Age,Gender,Income,Education,MaritalStatus,EmploymentStatus,CreditScore,LoanAmount,Debt,PreviousDefault,ResidenceType,Dependents,BankBalance,ExistingLoans,MonthlyExpenses,YearsEmployed,CreditHistoryYears,Approved
38,Female,246940.34,Other,Single,Retired,850.0,1568722.98,0.0,0,Rented,1,613990.0,0,69544.18,2.1,7.8,0
54,Male,307456.23,Masters,Widowed,Self-Employed,850.0,1544908.72,344958.72,0,Owned,1,1122243.06,1,229794.0,3.8,29.2,1
57,Female,197965.59,High School,Single,Employed,850.0,1135738.62,149924.21,0,Rented,0,350902.95,1,134343.24,0.9,6.1,1
65,Female,175529.89,Masters,Widowed,Self-Employed,850.0,1466085.87,0.0,0,Rented,0,783113.77,0,52754.27,1.7,12.8,1
60,Female,317690.37,Masters,Married,Employed,850.0,3560515.91,0.0,0,Rented,1,1642626.96,0,89848.85,3.9,20.7,0
27,Female,46305.49,Other,Married,Unemployed,690.0,249966.8,306909.45,1,Mortgaged,2,336599.08,0,18502.79,0.0,4.2,0
57,Female,215926.52,High School,Widowed,Self-Employed,850.0,1338529.17,689764.15,0,Rented,1,81817.57,1,154140.08,5.3,26.4,0
29,Female,41428.21,High School,Single,Student,799.0,551450.5,0.0,0,Owned,1,332243.55,0,18631.75,0.0,6.5,1
41,Male,360213.16,PhD,Divorced,Employed,850.0,2967376.61,521357.21,0,Owned,4,1138187.88,2,137112.58,2.0,9.8,1
31,Female,,Masters,Single,Unemployed,850.0,1257395.37,255300.58,0,Owned,0,815088.88,1,63370.62,0.0,2.3,1
38,Female,204548.21,High School,Single,Self-Employed,850.0,1713781.6,681416.19,0,Rented,1,1218494.06,1,138326.88,3.1,10.0,1
53,Female,133478.48,Other,Divorced,Employed,850.0,821643.24,0.0,0,Owned,2,17038.4,0,46158.02,4.3,20.7,0
57,Female,205677.67,High School,Single,Employed,850.0,2072026.16,770837.59,0,With Parents,1,870900.12,2,106366.22,3.6,23.1,1
44,Male,220236.96,Bachelors,Married,Retired,,2454145.53,765943.23,0,With Parents,1,790792.13,2,55798.98,4.1,10.1,0
40,Male,283123.97,High School,Married,Retired,850.0,3479167.18,212685.01,0,Rented,2,121072.14,1,178054.83,2.9,16.3,0
55,Male,179692.15,Bachelors,Married,Retired,850.0,1392645.98,892029.7,1,Rented,2,931627.84,1,85533.87,4.3,20.4,1
28,Male,155539.73,High School,Single,Self-Employed,850.0,658804.33,888317.25,1,Rented,2,468265.08,2,39015.93,4.8,3.1,1
46,Male,91589.27,High School,Single,Student,850.0,695143.96,0.0,0,Mortgaged,0,0.0,0,45189.24,0.0,6.0,1
44,Male,460852.47,Bachelors,Single,Self-Employed,850.0,5489515.7,671964.06,1,Owned,0,2399260.81,1,300861.58,6.8,6.9,1
24,Female,129984.83,Bachelors,Single,Student,850.0,1193958.22,461554.99,0,With Parents,1,740490.53,2,40039.67,0.0,0.4,0
59,Male,124611.71,High School,Divorced,Self-Employed,850.0,855687.06,0.0,0,With Parents,1,506752.43,0,65357.64,,15.2,1
28,Male,488645.51,Masters,Single,Employed,850.0,5170146.01,0.0,0,Owned,1,483433.56,0,279930.99,2.3,1.4,0
40,Female,403028.54,Masters,Widowed,Employed,850.0,4699752.24,1171109.95,0,Mortgaged,1,1048416.36,2,133747.27,7.5,13.1,0
62,Female,572679.9,Bachelors,Divorced,Employed,850.0,2713605.04,0.0,0,Owned,1,2827780.96,0,376840.51,5.9,28.5,1
59,Female,834639.66,Masters,Divorced,Employed,850.0,8215971.42,924506.23,0,Rented,1,3958981.49,2,226464.15,6.4,17.8,0
64,Female,232406.97,High School,Divorced,Employed,850.0,486055.65,0.0,0,Owned,1,282085.56,0,129949.28,7.3,35.6,1
51,Female,367416.54,High School,Married,Self-Employed,850.0,4778680.33,0.0,0,Rented,0,1855440.56,0,229093.79,0.7,25.7,0
44,Male,131496.57,Bachelors,Divorced,Student,850.0,1467109.01,588451.94,0,Rented,2,238866.48,1,78877.77,0.0,11.9,0
33,Male,150471.96,High School,Single,Retired,850.0,1877132.2,268604.87,0,Rented,1,792720.73,1,89760.03,8.3,7.2,0
50,Female,262251.22,Bachelors,Single,Employed,850.0,2918434.9,0.0,0,Rented,1,1628230.82,0,77655.51,3.3,4.9,0
69,Male,290448.06,Bachelors,Single,Employed,850.0,1337647.36,281973.52,0,Rented,1,669389.46,1,114466.21,2.0,19.6,1
23,Female,574296.98,Bachelors,Married,Employed,850.0,7490353.16,853872.23,1,Rented,1,1612745.05,3,346156.07,10.7,1.7,0
41,Male,458891.06,Bachelors,Divorced,Employed,850.0,2983307.56,138956.01,0,Rented,1,868832.69,1,262752.15,21.3,17.9,0
30,Male,120558.45,Bachelors,Single,Retired,850.0,825654.27,0.0,0,Mortgaged,2,61786.98,0,42495.9,2.2,5.9,0
58,Male,341913.91,Bachelors,Divorced,Employed,850.0,3784316.8,274528.45,1,Owned,1,527016.02,1,113406.55,1.7,23.3,0
50,Female,567632.83,Bachelors,Married,Employed,850.0,4761655.02,974274.91,0,With Parents,1,2679305.19,4,289017.51,9.5,12.6,1
43,Female,194660.57,High School,Single,Retired,850.0,894545.28,563209.78,0,Owned,4,514790.53,1,82084.74,2.5,14.9,1
35,Female,173138.02,High School,Divorced,Employed,850.0,1953256.16,435043.15,0,Rented,1,781791.4,3,80005.2,3.1,7.1,0
43,Male,1105967.46,Bachelors,Single,Self-Employed,850.0,12212391.65,0.0,0,Rented,0,6380032.12,0,609424.49,3.3,11.4,0
35,Male,354483.4,Bachelors,Single,Employed,850.0,1038607.76,825427.48,1,Owned,0,1633129.11,1,148833.53,8.4,10.1,1
25,Female,670327.86,PhD,Single,Employed,850.0,2156230.62,719495.72,0,Mortgaged,0,3308706.39,1,253015.06,2.5,0.7,1
25,Male,215063.63,Bachelors,Single,Employed,850.0,1260759.58,793941.03,1,With Parents,0,617820.57,2,84367.8,3.9,2.4,0
41,Female,315684.68,Bachelors,Single,Self-Employed,850.0,3024515.07,894630.04,0,Owned,1,1980213.43,2,110065.31,3.9,6.2,1
32,Male,275151.45,Bachelors,Married,Self-Employed,850.0,2839445.03,0.0,0,Mortgaged,1,732160.19,0,110505.72,2.0,1.1,0
44,Male,334518.49,Bachelors,Married,Self-Employed,850.0,2303450.45,167209.88,1,Owned,2,330539.86,0,204124.04,4.1,9.9,0
47,Female,209347.6,Masters,Single,Employed,850.0,1630548.7,329270.86,0,Rented,1,742130.79,1,155239.27,5.5,19.2,1
60,Male,223850.67,Bachelors,Divorced,Employed,850.0,1845153.5,1063259.16,0,Rented,0,271247.98,2,107315.6,16.1,25.6,0
66,Female,325424.12,Bachelors,Married,Self-Employed,850.0,3796747.74,175743.36,1,Rented,0,1038861.75,0,91690.53,13.8,21.6,0
43,Male,276075.8,High School,Married,Employed,850.0,3619021.34,616713.2,0,Rented,1,1047042.08,1,129647.13,4.7,11.1,0
31,Female,203308.71,Bachelors,Divorced,Employed,850.0,459349.86,1228956.45,0,With Parents,0,326740.17,2,142518.86,2.8,1.3,1
42,Male,296016.15,Bachelors,Married,Employed,850.0,3306369.29,0.0,0,With Parents,1,1272422.83,0,121859.06,21.4,5.0,0
58,Female,177373.39,High School,Married,Retired,850.0,505611.85,718629.96,0,Mortgaged,1,326289.82,1,115751.84,14.2,20.1,1
27,Male,334413.72,Masters,Single,Employed,850.0,2168264.72,369336.23,0,Rented,1,1214162.02,1,229429.25,5.3,1.4,1
34,Male,233947.79,Bachelors,Single,Employed,850.0,1381449.32,402768.88,0,With Parents,1,817452.99,1,103708.63,1.7,9.0,1
43,Female,389304.63,High School,Single,Employed,850.0,3051385.77,0.0,0,Mortgaged,2,998007.41,0,111856.09,3.4,16.8,0
35,Male,362131.48,Bachelors,Married,Employed,850.0,2553251.92,0.0,0,With Parents,0,2217844.7,0,270780.23,1.7,7.1,1
37,Female,492532.62,Masters,Single,Retired,850.0,4015719.08,663067.2,0,Rented,0,1240060.98,1,194422.06,8.9,2.8,0
62,Male,473986.77,High School,Single,Employed,850.0,4023107.93,1304544.03,1,Owned,0,544089.62,2,354334.15,4.2,29.5,0
64,Male,345501.59,Masters,Single,Employed,850.0,3153952.0,0.0,0,Mortgaged,0,785795.09,0,227560.49,8.0,30.6,0
58,Male,620203.34,Bachelors,Single,Employed,850.0,3486700.98,0.0,0,With Parents,1,,0,192700.81,2.0,16.1,1
62,Male,155276.4,High School,Married,Employed,850.0,666510.05,381329.35,0,Owned,0,221525.13,2,79010.65,0.8,13.8,1
55,Male,403351.36,Masters,Divorced,Self-Employed,850.0,1372308.12,0.0,0,Owned,1,1435543.99,0,246679.26,5.0,26.4,1
40,Male,392742.31,Bachelors,Married,Self-Employed,850.0,3991736.86,397581.78,1,With Parents,5,1579883.11,1,117282.86,6.2,9.5,1
31,Female,129558.25,High School,Single,Employed,850.0,1747139.97,630376.48,0,With Parents,1,0.0,1,52002.83,10.9,7.0,0
53,Female,737052.48,Bachelors,Single,Employed,850.0,4727725.98,184310.62,0,Owned,3,3749035.61,1,358937.52,2.7,25.7,1
26,Male,225190.8,Bachelors,Married,Employed,850.0,746795.72,439941.67,0,Owned,3,919404.81,1,122704.63,5.6,2.4,1
33,Female,639681.24,PhD,Divorced,Employed,850.0,5327175.38,328517.3,0,Mortgaged,1,885794.6,2,347409.75,2.1,3.9,0
66,Male,314403.09,High School,Widowed,Employed,850.0,2166954.31,298618.79,0,Rented,1,547364.68,2,165413.92,6.6,10.3,0
39,Female,656230.66,Bachelors,Married,Self-Employed,850.0,2594703.82,375496.45,0,With Parents,0,1774186.65,1,291690.62,2.8,10.3,1
64,Male,143942.72,Masters,Married,Retired,850.0,1160916.17,935313.96,0,Rented,1,410726.92,2,82658.37,9.3,23.0,1
66,Female,146239.35,High School,Married,Student,850.0,588449.94,0.0,0,Owned,2,22382.85,0,37598.23,,8.6,1
38,Female,644883.47,Bachelors,Divorced,Employed,850.0,6487232.57,1206644.8,1,Mortgaged,3,2402386.14,2,174612.93,6.6,2.9,0
24,Female,1118349.91,Other,Married,Employed,850.0,12333254.67,0.0,0,Owned,2,6221307.45,0,508209.97,14.0,0.8,0
58,Female,325012.4,Masters,Divorced,Employed,850.0,3665711.16,0.0,0,Owned,1,610946.31,0,223290.58,6.1,11.1,0
24,Male,119117.27,Bachelors,Married,Retired,850.0,1612874.92,1146532.01,1,Mortgaged,2,166187.66,2,59752.15,1.1,1.6,0
67,Male,339517.01,PhD,Divorced,Self-Employed,850.0,4364317.76,542593.29,0,With Parents,1,1651083.09,1,230453.63,3.9,37.0,0
31,Male,117008.32,Other,Single,Employed,850.0,742643.91,0.0,0,Mortgaged,0,622803.88,0,77518.97,5.2,7.2,1
37,Male,256024.08,High School,Single,Employed,850.0,1605867.14,484089.95,0,Owned,1,,1,160359.12,9.9,4.6,0
49,Male,310330.92,Bachelors,Married,Employed,850.0,952718.04,467282.14,0,Owned,0,550366.55,1,191051.88,6.9,17.4,1
38,Female,249538.49,Masters,Married,Self-Employed,850.0,1989122.21,334781.96,0,Rented,2,274118.95,1,80238.92,12.0,5.2,1
61,Male,586465.69,Masters,Single,Self-Employed,850.0,6645113.44,324566.63,1,Owned,0,1132072.33,0,173573.2,8.0,32.3,0
47,Male,259375.39,Masters,Married,Student,850.0,1437379.17,2867.27,1,Rented,0,1218699.41,0,115515.38,0.0,4.0,1
62,Male,563452.73,Bachelors,Married,Employed,850.0,3189788.94,692891.55,0,Mortgaged,1,2629999.85,1,287260.8,3.2,27.9,1
27,Female,247698.15,Bachelors,Single,Retired,850.0,3096807.88,0.0,0,Rented,2,776752.56,0,86617.23,2.0,1.1,0
68,Female,173748.72,High School,Divorced,Employed,850.0,498019.46,246070.13,0,Rented,2,609947.83,1,105408.67,6.1,8.0,1
62,Male,234217.22,Masters,Married,Employed,850.0,1909858.64,861926.47,1,Owned,1,299490.77,2,64488.62,5.2,31.1,0
60,Female,545050.58,Masters,Married,Self-Employed,850.0,3032914.88,139997.03,0,Owned,0,1937165.67,1,184691.66,1.8,12.5,1
68,Male,209400.87,Bachelors,Single,Employed,850.0,2731212.88,643551.4,0,Owned,0,462721.64,1,80848.65,10.3,28.2,0
51,Male,187239.57,High School,Single,Self-Employed,850.0,1315330.39,233535.65,0,Rented,0,0.0,1,118937.22,13.0,8.8,1
65,Female,529941.18,Bachelors,Single,Employed,850.0,1247973.47,0.0,0,Rented,0,1303183.98,0,240789.88,3.0,16.0,1
46,Male,194554.68,PhD,Married,Retired,850.0,748958.89,0.0,0,With Parents,0,886298.39,0,136117.34,3.4,16.0,1
21,Female,38506.88,High School,Single,Unemployed,624.0,491358.99,86175.72,1,Rented,1,0.0,0,11703.87,0.0,0.0,1
39,Female,441363.05,Bachelors,Widowed,Employed,850.0,4132457.96,0.0,0,Rented,1,2287520.88,0,206709.01,1.7,11.8,1
46,Female,462190.22,Bachelors,Married,Self-Employed,850.0,1188664.2,1889508.67,0,Owned,0,1016139.32,3,146933.56,3.9,12.0,1
54,Female,242849.86,Masters,Single,Self-Employed,850.0,2168522.43,671467.6,1,Mortgaged,0,153197.03,2,118918.2,4.7,12.6,0
39,Female,83801.52,High School,Divorced,Employed,850.0,917893.0,197152.91,0,Rented,0,411826.32,1,58254.38,4.3,5.1,0
56,Female,444265.32,Bachelors,Single,Employed,850.0,1678404.63,281554.45,0,Owned,0,1383631.44,1,249817.98,1.3,5.1,1
58,Female,123834.02,High School,Single,Self-Employed,850.0,970472.3,0.0,0,Mortgaged,2,0.0,0,67755.55,2.8,14.5,1
49,Female,191825.61,High School,Married,Self-Employed,850.0,1792939.98,298544.46,0,Owned,1,773218.54,1,97770.14,5.3,16.1,0
23,Male,832321.61,Masters,Married,Employed,850.0,5418608.19,0.0,0,Rented,1,2961335.36,0,330344.27,6.2,1.3,1
25,Female,335169.38,Masters,Single,Retired,850.0,3714573.52,409028.14,1,Owned,1,1622054.26,1,96132.89,4.5,3.5,0
35,Male,166378.82,High School,Divorced,Employed,850.0,1074809.03,1612563.94,1,Mortgaged,2,956306.4,2,113975.46,2.8,6.3,1
64,Male,94168.11,High School,Single,Self-Employed,850.0,368107.63,0.0,0,Mortgaged,1,219287.63,0,42248.12,3.4,25.0,1
24,Male,156430.57,High School,Divorced,Employed,850.0,1515677.83,403064.26,0,With Parents,2,26389.07,2,46389.17,,2.2,0
38,Female,247278.25,Masters,Single,Employed,850.0,1775851.41,684183.39,1,Mortgaged,1,899109.0,1,117412.43,2.9,7.7,0
36,Female,264719.8,Bachelors,Married,Retired,,2537484.89,0.0,0,With Parents,1,156154.9,0,198139.73,3.8,13.1,0
53,Male,217037.25,High School,Single,Self-Employed,850.0,2714348.34,510584.68,0,Rented,3,875587.52,3,102577.61,18.0,12.8,0
58,Female,600101.29,Bachelors,Single,Employed,850.0,6914903.93,1376812.13,0,Rented,0,1837919.76,2,427743.93,3.6,30.3,0
35,Male,1064646.51,Bachelors,Married,Employed,850.0,3432483.61,201146.3,1,Owned,4,1006184.13,0,607872.03,3.7,7.5,1
51,Male,884220.5,Bachelors,Single,Employed,850.0,2320498.44,443451.22,0,Mortgaged,5,859206.97,1,408561.26,5.0,8.3,1
46,Male,161836.64,Bachelors,Married,Employed,850.0,366540.33,0.0,0,Rented,1,1000257.06,0,94074.76,16.5,10.0,1
66,Male,420631.74,High School,Single,Self-Employed,850.0,2127427.31,1363488.41,0,Rented,1,442390.25,3,167878.62,3.6,34.7,0
56,Male,68855.01,Masters,Married,Unemployed,850.0,471352.7,135937.52,0,Owned,1,254101.6,1,50014.76,0.0,20.6,1
58,Female,448466.53,High School,Married,Employed,850.0,5404092.06,659235.11,0,Mortgaged,1,236904.59,1,264507.46,8.0,20.2,0
36,Female,89365.94,High School,Single,Retired,850.0,375963.35,0.0,0,Rented,1,474794.18,0,64548.06,13.5,12.3,1
31,Female,435459.01,Bachelors,Married,Employed,850.0,3611434.22,1968270.05,0,Mortgaged,1,1513907.14,3,315623.91,11.9,2.8,0
50,Male,1522934.2,Masters,Married,Employed,850.0,6802804.43,499384.68,1,Rented,1,5222675.27,1,1047973.42,6.9,16.9,1
32,Female,36271.07,Other,Married,Unemployed,826.0,170700.2,0.0,0,Rented,2,163981.55,0,13584.13,0.0,1.5,1
48,Male,405436.96,Masters,Divorced,Student,850.0,3036675.82,420446.37,0,Rented,0,1117960.57,1,147827.79,0.0,15.2,0
37,Male,611922.28,Bachelors,Widowed,Employed,850.0,3017186.67,0.0,0,Mortgaged,0,930307.35,0,194898.21,9.0,8.0,0
22,Female,543987.64,Masters,Single,Employed,850.0,3658201.53,2190476.54,0,With Parents,1,613514.85,3,239836.38,9.1,0.9,0
62,Female,78755.97,Bachelors,Single,Unemployed,850.0,1101388.44,0.0,0,Owned,0,116998.93,0,51319.72,0.0,12.3,0
64,Male,323716.19,Bachelors,Divorced,Employed,850.0,878732.7,688621.06,0,Owned,1,281098.05,1,162913.55,7.2,36.6,1
68,Male,337350.86,Bachelors,Single,Employed,850.0,4486695.1,270323.08,1,Rented,1,1427325.38,1,143632.06,1.9,37.8,0
50,Male,202987.37,Masters,Single,Retired,,692811.22,0.0,0,Rented,1,994943.2,0,60482.72,1.3,17.4,1
64,Male,101705.74,High School,Married,Self-Employed,850.0,1288056.43,6989.76,1,Mortgaged,0,49113.48,0,48366.43,10.7,27.7,0
38,Female,564672.63,Bachelors,Single,Employed,850.0,1568269.73,412828.51,1,With Parents,2,957292.02,2,324137.2,3.7,11.8,1
54,Male,255504.94,Masters,Married,Employed,850.0,781406.11,561322.97,0,Owned,1,1303702.83,1,125412.39,,26.7,1
49,Female,264236.28,Bachelors,Single,Self-Employed,850.0,3345830.24,0.0,0,Owned,0,1148716.74,0,124885.7,17.1,24.5,0
52,Female,137610.94,Other,Divorced,Retired,850.0,477147.87,0.0,0,Mortgaged,2,680004.75,0,67527.58,4.8,4.0,1
47,Male,213109.61,Bachelors,Single,Employed,850.0,1414299.12,1100265.36,0,Rented,1,874946.42,3,130781.01,3.6,4.5,0
66,Female,199019.8,High School,Single,Self-Employed,850.0,1608927.73,482946.42,0,Rented,0,120039.4,1,146590.43,10.4,32.4,0
45,Male,70609.04,Other,Married,Student,781.0,421150.82,517309.04,1,Owned,1,0.0,1,29377.32,0.0,5.1,0
21,Female,156950.51,Bachelors,Single,Employed,850.0,1360572.2,0.0,0,Rented,0,686736.3,0,97521.9,10.2,0.0,0
31,Female,439680.82,Bachelors,Single,Self-Employed,850.0,2648597.6,84329.24,1,Rented,0,1646998.22,0,140151.95,15.6,2.8,1
35,Female,226377.98,Bachelors,Married,Employed,850.0,2590887.35,0.0,0,Mortgaged,3,871548.48,0,106156.31,3.8,9.7,0
49,Male,68245.41,Bachelors,Single,Unemployed,804.0,381357.83,507076.33,0,Rented,1,39470.39,1,17298.47,0.0,8.8,0
60,Female,641414.31,Bachelors,Married,Employed,850.0,5997274.27,0.0,0,Mortgaged,0,3664485.62,0,317374.07,3.5,12.3,1
24,Male,200856.59,Bachelors,Single,Employed,850.0,1749497.58,0.0,0,Owned,1,894023.01,0,126312.42,8.4,1.9,1
69,Male,156264.96,Bachelors,Single,Employed,850.0,1120659.43,568967.8,1,Owned,1,132940.78,1,102834.96,4.4,6.3,0
36,Male,111550.28,Bachelors,Married,Unemployed,,777216.28,250610.69,1,Owned,1,31915.5,0,64164.29,0.0,2.5,1
28,Female,,High School,Divorced,Retired,850.0,3344186.86,0.0,0,Mortgaged,1,1455746.74,0,112392.58,12.6,1.3,0
22,Female,221038.33,Bachelors,Widowed,Retired,850.0,990691.9,664574.81,0,Owned,0,1174221.68,1,126982.44,3.7,0.9,1
57,Female,356340.81,High School,Single,Employed,850.0,3139486.81,0.0,0,Rented,0,1190410.94,0,95477.88,8.5,7.5,0
62,Female,451720.77,Masters,Widowed,Self-Employed,850.0,2955327.6,0.0,0,Rented,0,1348456.66,0,117137.11,1.2,31.0,1
41,Female,185077.39,High School,Single,Self-Employed,850.0,671038.57,0.0,0,Owned,2,763367.58,0,51461.84,0.2,14.3,1
43,Female,278612.91,High School,Married,Retired,850.0,3780656.96,457137.22,0,Rented,0,1464877.32,1,98324.09,8.8,7.8,1
69,Female,268053.53,PhD,Single,Employed,850.0,3541068.74,518275.02,0,Owned,2,1375567.4,1,179334.33,7.1,34.8,0
35,Female,695131.61,Bachelors,Divorced,Employed,850.0,4714104.33,0.0,0,Rented,2,2502831.78,0,225798.28,1.9,2.4,1
30,Female,196248.26,Bachelors,Single,Retired,850.0,2011491.1,0.0,0,Owned,3,887672.8,0,124425.34,2.6,1.0,0
41,Female,259067.96,High School,Single,Self-Employed,850.0,1603617.56,443849.56,1,Rented,2,0.0,1,180128.1,4.0,3.9,0
27,Male,747472.42,Bachelors,Married,Employed,850.0,3336070.1,0.0,0,Rented,0,2877209.97,0,313801.93,5.5,1.7,1
35,Female,261835.01,High School,Single,Employed,850.0,2211632.03,200631.4,0,With Parents,1,1504082.58,1,73108.78,5.7,10.4,1
64,Male,932010.03,Masters,Married,Employed,850.0,7074188.54,698263.01,0,Mortgaged,2,3735260.17,1,427190.15,1.1,30.7,1
65,Female,248840.27,High School,Single,Employed,850.0,793579.37,647181.5,1,Owned,0,1504357.27,1,94344.47,4.0,29.5,1
25,Female,267430.25,Masters,Single,Self-Employed,850.0,3190785.87,757767.21,1,Owned,0,403293.33,1,120237.45,12.8,2.5,0
23,Male,270810.69,Other,Married,Retired,850.0,996240.19,0.0,0,Rented,4,435699.78,0,75457.37,2.3,0.4,1
35,Female,154607.3,High School,Married,Retired,,361712.65,282701.75,1,With Parents,0,607559.33,0,63328.61,2.0,8.1,1
35,Female,279033.22,Bachelors,Single,Student,850.0,2984341.37,918731.66,0,Owned,1,858063.8,2,77606.64,0.0,12.4,0
36,Male,303867.06,Masters,Single,Employed,850.0,2648552.12,0.0,0,Rented,1,1491906.09,0,166592.65,2.9,7.6,1
22,Female,468482.8,Masters,Married,Student,850.0,1687834.26,1305508.87,0,Owned,1,1942036.02,2,283516.92,0.0,0.1,1
30,Male,175185.66,Bachelors,Single,Employed,850.0,2303855.37,543288.38,0,Owned,0,888882.59,1,116925.75,9.8,4.3,1
32,Male,418659.93,Masters,Divorced,Employed,850.0,5075819.71,533707.55,0,Owned,1,617265.96,1,308284.02,5.7,3.8,0
67,Male,315371.59,Bachelors,Married,Retired,,2552482.64,709602.4,0,Rented,1,1461426.77,1,173444.37,12.0,12.1,1
57,Male,496136.35,PhD,Married,Employed,850.0,2590470.16,285513.58,0,Owned,2,590575.91,2,352679.65,5.3,23.5,0
44,Female,123298.8,Bachelors,Single,Employed,850.0,1418919.96,0.0,0,Rented,2,0.0,0,55270.81,8.5,2.3,0
39,Female,648374.27,Masters,Single,Employed,850.0,4972603.78,0.0,0,Rented,5,3478190.09,0,338681.27,6.4,12.0,1
51,Female,262612.61,Bachelors,Single,Employed,850.0,2351310.5,549402.69,0,Owned,0,326205.57,1,143750.45,7.0,25.0,0
68,Male,124318.02,PhD,Married,Retired,850.0,962254.11,402414.67,0,Rented,1,931199.17,1,51646.16,7.5,10.9,1
62,Male,142526.98,Masters,Single,Self-Employed,850.0,1623007.5,963821.59,0,Rented,0,354587.22,2,74042.92,9.9,4.8,0
33,Female,367768.58,Masters,Married,Employed,850.0,2082001.73,1088000.13,1,Rented,1,1500400.3,2,235630.32,6.4,7.6,1
27,Male,366414.01,High School,Married,Employed,850.0,3778070.93,292050.4,0,Owned,3,989448.5,2,267305.59,5.7,2.8,0
36,Male,744246.46,Masters,Married,Employed,850.0,6483263.81,0.0,0,Rented,1,1724900.6,0,386253.93,3.1,4.3,0
43,Female,634190.15,Masters,Single,Employed,850.0,2194204.61,509185.63,0,Owned,1,2084206.72,2,307354.98,2.7,12.0,1
54,Male,203551.06,High School,Divorced,Self-Employed,850.0,2823964.24,0.0,0,With Parents,2,845538.52,0,68814.24,10.4,12.1,0
32,Male,311184.37,High School,Single,Employed,850.0,1282495.61,0.0,0,Rented,0,1366067.84,0,150732.19,1.5,4.7,1
68,Female,135935.48,Bachelors,Married,Self-Employed,850.0,740033.24,329902.37,0,Owned,0,364263.95,1,69760.62,8.3,25.6,0
39,Female,208509.71,High School,Widowed,Employed,850.0,1363810.43,1185507.77,1,Rented,0,158755.18,2,81349.4,3.7,8.8,1
53,Male,256225.05,High School,Married,Employed,850.0,741007.29,544083.69,0,Owned,1,1165468.27,2,89941.19,2.7,12.4,1
61,Female,126109.29,High School,Divorced,Retired,850.0,308654.81,0.0,0,Owned,2,445637.46,0,51550.15,9.2,31.4,1
21,Female,208675.95,Bachelors,Married,Retired,850.0,429870.49,667776.08,0,With Parents,0,124951.14,1,94244.42,10.8,0.0,1
58,Male,294662.49,Masters,Divorced,Self-Employed,850.0,935640.8,0.0,0,Rented,0,1254369.67,0,133098.38,2.8,15.1,1
22,Female,103684.65,High School,Married,Employed,850.0,1392571.46,336242.28,0,With Parents,0,193526.86,1,54997.21,8.0,0.2,1
57,Female,1253332.13,Masters,Single,Self-Employed,850.0,15182986.51,0.0,0,Rented,3,1165118.59,0,829398.33,8.1,19.9,0
27,Male,455003.52,Bachelors,Single,Employed,850.0,2088921.45,1450426.56,0,Rented,2,831587.99,3,149633.94,14.8,1.4,1
29,Female,247487.2,Masters,Married,Employed,850.0,3023846.48,1103451.42,0,Rented,3,262547.77,2,122441.95,7.2,5.8,0
32,Male,308590.15,Bachelors,Married,Self-Employed,850.0,3882210.56,240199.4,0,Rented,4,787947.77,1,129056.93,6.0,7.7,0
21,Female,335523.26,Bachelors,Single,Employed,850.0,968907.69,0.0,0,Owned,0,768246.71,0,203790.85,3.2,0.0,1
32,Female,459253.63,Bachelors,Single,Self-Employed,850.0,4838232.76,436962.48,0,Mortgaged,2,1869193.92,1,175563.01,4.5,5.9,0
37,Male,95148.06,High School,Widowed,Unemployed,850.0,873906.23,159689.14,0,Mortgaged,2,877361.47,1,63872.72,0.0,1.8,1
51,Male,,Bachelors,Married,Employed,850.0,1867779.2,709099.11,0,Rented,1,1083914.24,1,132885.13,3.7,20.9,1
39,Female,172900.56,Other,Married,Retired,850.0,1120465.84,0.0,0,Rented,2,975793.2,0,128434.96,0.7,13.2,1
59,Female,342956.19,Bachelors,Single,Employed,850.0,1914634.66,399435.6,1,Rented,2,824221.39,0,146674.08,0.8,6.3,1
35,Male,256786.87,Bachelors,Married,Employed,850.0,2559687.62,170320.9,0,Rented,1,1265408.8,1,150657.6,1.4,1.8,1
31,Female,52840.79,Masters,Single,Student,850.0,429441.31,527935.79,0,Rented,1,39196.83,3,38624.14,0.0,8.5,0
61,Female,134742.21,Bachelors,Married,Student,850.0,1307404.61,1307604.18,0,Rented,2,339910.57,2,81477.18,0.0,25.5,1
42,Male,216895.47,High School,Married,Retired,850.0,936340.53,0.0,0,Mortgaged,2,904407.38,0,148328.67,4.5,6.7,1
69,Female,339254.21,High School,Single,Employed,850.0,2182793.65,1266275.14,0,Owned,1,1617564.34,2,142194.62,7.2,18.9,1
59,Female,461711.03,Bachelors,Married,Employed,850.0,3807487.15,1351201.91,1,Owned,1,1386520.16,2,313399.97,2.4,5.9,0
46,Female,130464.79,High School,Single,Employed,850.0,1036479.31,862163.0,0,Mortgaged,1,347952.53,3,83165.83,4.6,15.0,1
49,Male,645625.79,High School,Single,Employed,850.0,1959744.96,1462522.96,0,Rented,0,842396.42,2,407835.14,9.4,20.4,1
36,Female,1512156.87,PhD,Widowed,Employed,850.0,15330850.28,407754.19,0,Rented,1,3354715.71,1,1058484.44,2.3,8.8,0
22,Female,446429.65,Other,Widowed,Employed,850.0,2944936.41,250523.82,0,Rented,1,1259639.35,1,118590.37,9.4,0.6,1
58,Male,1171199.25,Masters,Married,Employed,850.0,11253775.72,458103.08,1,Rented,1,5615996.86,1,727798.54,7.1,11.5,1
